sku,source_row_number,row_status,group_key,row_action,decision_status,draft_name,draft_description,draft_dimensions,draft_weight,draft_cubic,draft_freight_type,field_decisions_json,custom_values_json,notes,reviewed_by_id,reviewed_at,applied_by_id,applied_at,apply_batch_id,source_name,operational_name,source_description,operational_description,source_length_mm,source_width_mm,source_height_mm,source_outer_l_mm,source_outer_w_mm,source_outer_h_mm,operational_length_m,operational_width_m,operational_height_m,source_weight_kg,operational_weight_kg,source_cubic_m3,operational_cubic_m3,source_pallet,source_derived_cp,operational_cp,primary_dimensions_different,weight_different,cubic_different,cp_different,possible_unit_scale_warning,active_rule_count,active_rule_names,active_rule_decisions_json,active_memory_exists,memory_workflow_key,memory_source_fingerprint,memory_proposal_fingerprint,memory_approved_data_json,memory_approval_note,memory_approved_at,memory_last_used_at,memory_use_count,bulk_safety_status,bulk_safety_issues
MICRO2000,30247,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.962539+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Micro 2000 Jacking Beams,Micro 2000 Jacking Beams,Micro 2000 Jacking Beams,Micro 2000 Jacking Beams,0.000000,0.000000,0.000000,900.0,760.0,360.0,0.9000,0.7600,0.3600,160.000000,160.0000,0.246000,0.246000,1.000000,P,P,True,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,73236283c1131558ff38df39a0f43807622d50501b70c75950cc651e6dc5a84a,203e96d8f0e904a4df97cb83efec2d837783546c297fbd77e9b5c25fcb8f34b5,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Micro 2000 Jacking Beams"", ""width_m"": ""0.7600"", ""cubic_m3"": ""0.246000"", ""height_m"": ""0.3600"", ""length_m"": ""0.9000"", ""weight_kg"": ""160.0000"", ""description"": ""Micro 2000 Jacking Beams"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #112. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.581962+00:00,2026-09-22 22:35:55.581124+00:00,1,SAFE_CANDIDATE,
MICRO2000RAL2002,30248,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.963780+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Micro 2000 Jacking Beams,Micro 2000 Jacking Beams,Micro 2000 Jacking Beams,Micro 2000 Jacking Beams,0.000000,0.000000,0.000000,910.0,740.0,360.0,0.9100,0.7400,0.3600,156.000000,468.0000,0.242000,0.726000,1.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,17a197decea3aff3738de1a619f544aa55c7ba192668a34528db23985a0e00f6,db38c84629c542364f7f38a0af1ec953856cb1562a901a70626c1dd549f8451c,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Micro 2000 Jacking Beams"", ""width_m"": ""0.7400"", ""cubic_m3"": ""0.726000"", ""height_m"": ""0.3600"", ""length_m"": ""0.9100"", ""weight_kg"": ""468.0000"", ""description"": ""Micro 2000 Jacking Beams"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #113. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.584676+00:00,2026-09-22 22:35:55.583816+00:00,1,SAFE_CANDIDATE,
MICRO2000RAL5015,30249,DIFFERENT,PHYSICAL_DIFFERENCES,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.965098+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Micro 2000 Jacking Beams Blue,Micro 2000 Jacking Beams Blue,Micro 2000 Jacking Beams Blue,Micro 2000 Jacking Beams Blue,910.000000,740.000000,360.000000,910.0,740.0,360.0,0.9100,0.7400,0.3600,156.000000,468.0000,0.242000,0.726000,1.000000,P,P,False,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,cbb2e569f40edfd3003232a1464fe493a15f723793af1fd7bc1be034a95963d6,e544dc74f509854f0426d38f7376387cf77feb5a6a8d45d8ee2f181ee6fe1b1a,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Micro 2000 Jacking Beams Blue"", ""width_m"": ""0.7400"", ""cubic_m3"": ""0.726000"", ""height_m"": ""0.3600"", ""length_m"": ""0.9100"", ""weight_kg"": ""468.0000"", ""description"": ""Micro 2000 Jacking Beams Blue"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #114. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.587531+00:00,2026-09-22 22:35:55.586704+00:00,1,SAFE_CANDIDATE,
MICRO2000RAL9005,30250,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.966279+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Micro 2000 Jack Beam Jet Black,Micro 2000 Jack Beam Jet Black,Micro 2000 Jacking Beams Jet Black,Micro 2000 Jacking Beams Jet Black,0.000000,0.000000,0.000000,910.0,740.0,360.0,0.9100,0.7400,0.3600,156.000000,468.0000,0.242000,0.726000,1.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,b67e44b19ead2ce53cb3c1f7ff7d98d2a8815a944e8ca1c493c2380ac3398323,718380285f14cce0f70cef9140758d486806bfa2ce8e4c417026928ff399fa86,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Micro 2000 Jack Beam Jet Black"", ""width_m"": ""0.7400"", ""cubic_m3"": ""0.726000"", ""height_m"": ""0.3600"", ""length_m"": ""0.9100"", ""weight_kg"": ""468.0000"", ""description"": ""Micro 2000 Jacking Beams Jet Black"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #115. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.590582+00:00,2026-09-22 22:35:55.589740+00:00,1,SAFE_CANDIDATE,
MICRO225,30251,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.967479+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Jacking Beam CMPlat Scr (Red),Jacking Beam CMPlat Scr (Red),Jacking Beam for CM Patfrom Scissors (Red),Jacking Beam for CM Patfrom Scissors (Red),0.000000,0.000000,0.000000,870.0,670.0,350.0,0.8700,0.6700,0.3500,135.000000,405.0000,0.204000,0.612000,1.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,e4b7de525e382889e88e5156203d83e2abd9d06c7c9579b345c1e733d1616402,97d04c076690e543e604c8cac359c265dae6e4b4c967137bb5ea0b955bf7f876,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Jacking Beam CMPlat Scr (Red)"", ""width_m"": ""0.6700"", ""cubic_m3"": ""0.612000"", ""height_m"": ""0.3500"", ""length_m"": ""0.8700"", ""weight_kg"": ""405.0000"", ""description"": ""Jacking Beam for CM Patfrom Scissors (Red)"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #116. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.596475+00:00,2026-09-22 22:35:55.595645+00:00,1,SAFE_CANDIDATE,
MICRO225-9005,30252,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.968971+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Jacking Beam Black 9005 Black,Jacking Beam Black 9005 Black,Jacking Beam 225 - 9005 Customer Black,Jacking Beam 225 - 9005 Customer Black,0.000000,0.000000,0.000000,870.0,670.0,350.0,0.8700,0.6700,0.3500,135.000000,405.0000,0.204000,0.612000,1.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,88ff86021c914074ab4c0b14a28f4787722ebb250a9626fce79e75e6af1c6725,0e529c40b348d2391aecc6b2421c894920144859d9862d65e0be896ad6edf96e,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Jacking Beam Black 9005 Black"", ""width_m"": ""0.6700"", ""cubic_m3"": ""0.612000"", ""height_m"": ""0.3500"", ""length_m"": ""0.8700"", ""weight_kg"": ""405.0000"", ""description"": ""Jacking Beam 225 - 9005 Customer Black"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #117. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.599248+00:00,2026-09-22 22:35:55.598419+00:00,1,SAFE_CANDIDATE,
MICRO26,30253,DIFFERENT,TEXT_ONLY,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.972423+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Micro 26 - Air Hydraulic,Micro 26 - Air Hydraulic,Micro 26 - Air Hydraulic - For MAJOR 4.55 WL,Micro 26 - Air Hydraulic - For MAJOR 4.55 WL,1120.000000,400.000000,500.000000,1120.0,400.0,500.0,1.1200,0.4000,0.5000,150.000000,150.0000,0.224000,0.224000,1.000000,P,P,False,False,False,False,,0,,[],True,PRODUCT_RECONCILIATION,f3a8eb65e761bb6cf0d4c447b6298bc13ae58d3f312217f5cbb4fa7863a478f8,753ac92404323d44a2140634b3b47a6c5d3758cbbb20a062a26efbcbd510496b,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Micro 26 - Air Hydraulic"", ""width_m"": ""0.4000"", ""cubic_m3"": ""0.224000"", ""height_m"": ""0.5000"", ""length_m"": ""1.1200"", ""weight_kg"": ""150.0000"", ""description"": ""Micro 26 - Air Hydraulic - For MAJOR 4.55 WL"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #118. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.601912+00:00,2026-09-22 22:35:55.601150+00:00,1,SAFE_CANDIDATE,
MICRO3000,30254,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.973826+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Micro 3000 Jacking Beams,Micro 3000 Jacking Beams,Micro 3000 Jacking Beams,Micro 3000 Jacking Beams,0.000000,0.000000,0.000000,1200.0,770.0,450.0,1.2000,0.7700,0.4500,180.000000,540.0000,0.415700,1.247000,1.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,566d37496eac437d07d1a51adafa933b8f2b1df913d9cfea07aa4d6a627e5713,04417bde5ba09fe096e3d6ac16fd6838e2346c2489ede91476274e8cc35e2f5c,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Micro 3000 Jacking Beams"", ""width_m"": ""0.7700"", ""cubic_m3"": ""1.247000"", ""height_m"": ""0.4500"", ""length_m"": ""1.2000"", ""weight_kg"": ""540.0000"", ""description"": ""Micro 3000 Jacking Beams"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #119. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.604508+00:00,2026-09-22 22:35:55.603676+00:00,1,SAFE_CANDIDATE,
MICRO3000-B,30255,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.975221+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Micro 3000 Jacking Beams,Micro 3000 Jacking Beams,Micro 3000 Jacking Beams,Micro 3000 Jacking Beams,0.000000,0.000000,0.000000,1040.0,740.0,440.0,1.0400,0.7400,0.4400,213.000000,213.0000,0.340000,0.339000,1.000000,P,P,True,False,True,False,,0,,[],True,PRODUCT_RECONCILIATION,a7e715eb2c5505486b70ae3cde3f3e41bc55e46faab9c4165f5b456d9908b1e5,4eecbc48ce75d8184347f5b21372d32a70c6bc649269c43bf59b60cdfcfd52be,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Micro 3000 Jacking Beams"", ""width_m"": ""0.7400"", ""cubic_m3"": ""0.339000"", ""height_m"": ""0.4400"", ""length_m"": ""1.0400"", ""weight_kg"": ""213.0000"", ""description"": ""Micro 3000 Jacking Beams"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #120. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.607146+00:00,2026-09-22 22:35:55.606322+00:00,1,SAFE_CANDIDATE,
MICRO3000-B R5,30256,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.976462+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Micro3000-B Jacking BeamsR5005,Micro3000-B Jacking BeamsR5005,Micro 3000-B Jacking Beams RAL 5005,Micro 3000-B Jacking Beams RAL 5005,0.000000,0.000000,0.000000,1050.0,770.0,450.0,1.0500,0.7700,0.4500,180.000000,540.0000,0.364000,1.092000,1.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,f06ae21e448846afd3fbcf7529886402b6f08cd6e8ee163f2a53321fe4440007,069d1bf7bd20bb83aac7f2ce242507fd3cfcb195a01afccb2f8b2e42d8cb1e8a,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Micro3000-B Jacking BeamsR5005"", ""width_m"": ""0.7700"", ""cubic_m3"": ""1.092000"", ""height_m"": ""0.4500"", ""length_m"": ""1.0500"", ""weight_kg"": ""540.0000"", ""description"": ""Micro 3000-B Jacking Beams RAL 5005"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #121. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.610522+00:00,2026-09-22 22:35:55.609624+00:00,1,SAFE_CANDIDATE,
MICRO3000RAL2002,30258,DIFFERENT,SOURCE_DIMENSIONS_ZERO,UPDATE,APPLIED,SOURCE,SOURCE,OPERATIONAL,OPERATIONAL,OPERATIONAL,SOURCE,"{""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}",{},Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,6,2026-09-21 22:19:44.977726+00:00,6,2026-09-21 22:33:56.705354+00:00,a14e383569824ca6bce9a4299ffe9a54,Micro 3000 Jacking Beams 2002,Micro 3000 Jacking Beams 2002,Micro 3000 Jacking Beams RAL2002,Micro 3000 Jacking Beams RAL2002,0.000000,0.000000,0.000000,1200.0,750.0,400.0,1.2000,0.7500,0.4000,180.000000,540.0000,0.360000,1.080000,1.000000,P,P,True,True,True,False,,0,,[],True,PRODUCT_RECONCILIATION,1c56524f10fdb04b1a1ca70e0b099a45114e27b1ac8c019fe01cca73d587d813,236c95c9180aca36d7e548df34038d5f79fa3fe0ca6e5f0fc26a5406481a106b,"{""schema"": 1, ""row_action"": ""UPDATE"", ""apply_batch_id"": ""a14e383569824ca6bce9a4299ffe9a54"", ""approved_values"": {""name"": ""Micro 3000 Jacking Beams 2002"", ""width_m"": ""0.7500"", ""cubic_m3"": ""1.080000"", ""height_m"": ""0.4000"", ""length_m"": ""1.2000"", ""weight_kg"": ""540.0000"", ""description"": ""Micro 3000 Jacking Beams RAL2002"", ""freight_type"": ""P""}, ""field_decisions"": {""name"": ""SOURCE"", ""cubic"": ""OPERATIONAL"", ""weight"": ""OPERATIONAL"", ""dimensions"": ""OPERATIONAL"", ""description"": ""SOURCE"", ""freight_type"": ""SOURCE""}, ""adopted_operational_state"": false, ""backfilled_from_applied_decision"": true}",Adopted from previously applied decision #122. Recommended initial correction: Source name/description and pallet C/P rule; retain Calculator physical values pending separate review.,2026-09-22 22:35:55.613252+00:00,2026-09-22 22:35:55.612437+00:00,1,SAFE_CANDIDATE,
